453	+	1727	=	2180
989	+	1201	=	2190
1132	+	1183	=	2315
407	+	767	=	1174
1952	+	97	=	2049
1637	+	287	=	1924
1374	+	1476	=	2850
1787	+	1209	=	2996
1722	+	377	=	2099
497	+	340	=	837
223	+	1420	=	1643
1269	+	1281	=	2550
1794	+	334	=	2128
1445	+	1530	=	2975
1264	+	1555	=	2819
165	+	159	=	324
1894	+	745	=	2639
660	+	1414	=	2074
1222	+	926	=	2148
1293	+	1927	=	3220
819	+	1675	=	2494
1328	+	1037	=	2365
864	+	1711	=	2575
1906	+	1495	=	3401
1678	+	1989	=	3667
1224	+	2024	=	3248
643	+	662	=	1305
934	+	827	=	1761
198	+	1041	=	1239
1208	+	369	=	1577
1470	+	151	=	1621
493	+	332	=	825
565	+	162	=	727
1091	+	1401	=	2492
1505	+	981	=	2486
1057	+	725	=	1782
714	+	152	=	866
1272	+	1618	=	2890
441	+	1590	=	2031
376	+	646	=	1022
662	+	1507	=	2169
1099	+	1284	=	2383
1447	+	1650	=	3097
1181	+	11	=	1192
483	+	371	=	854
1837	+	1832	=	3669
297	+	1171	=	1468
1223	+	2004	=	3227
958	+	12	=	970
16	+	1582	=	1598
818	+	1943	=	2761
798	+	1069	=	1867
1181	+	376	=	1557
1470	+	1413	=	2883
830	+	2006	=	2836
1673	+	950	=	2623
523	+	1833	=	2356
2	+	1269	=	1271
657	+	552	=	1209
1492	+	1493	=	2985
77	+	1026	=	1103
305	+	574	=	879
1140	+	1549	=	2689
38	+	95	=	133
1282	+	1426	=	2708
195	+	957	=	1152
305	+	654	=	959
1783	+	54	=	1837
400	+	311	=	711
1288	+	608	=	1896
302	+	589	=	891
772	+	1227	=	1999
1226	+	1382	=	2608
1705	+	1419	=	3124
702	+	266	=	968
1540	+	1512	=	3052
725	+	1613	=	2338
175	+	667	=	842
604	+	815	=	1419
633	+	1040	=	1673
1847	+	535	=	2382
1512	+	184	=	1696
1776	+	445	=	2221
1216	+	1385	=	2601
1296	+	573	=	1869
778	+	465	=	1243
486	+	1915	=	2401
1890	+	1960	=	3850
587	+	1042	=	1629
2024	+	285	=	2309
245	+	1884	=	2129
1506	+	1455	=	2961
1819	+	1233	=	3052
423	+	1106	=	1529
523	+	669	=	1192
1917	+	1860	=	3777
45	+	193	=	238
1866	+	314	=	2180
973	+	904	=	1877
1641	+	699	=	2340
1171	+	232	=	1403
3	+	1690	=	1693
734	+	1470	=	2204
901	+	680	=	1581
1177	+	565	=	1742
1968	+	1866	=	3834
1621	+	1177	=	2798
1643	+	466	=	2109
1550	+	1025	=	2575
1867	+	1062	=	2929
255	+	1536	=	1791
696	+	430	=	1126
1784	+	1427	=	3211
1657	+	795	=	2452
1264	+	365	=	1629
225	+	692	=	917
295	+	125	=	420
1496	+	320	=	1816
163	+	1534	=	1697
1121	+	806	=	1927
554	+	1191	=	1745
539	+	179	=	718
1690	+	702	=	2392
1837	+	13	=	1850
720	+	432	=	1152
1083	+	759	=	1842
1422	+	270	=	1692
1487	+	263	=	1750
1984	+	1941	=	3925
107	+	425	=	532
1788	+	1032	=	2820
892	+	710	=	1602
157	+	131	=	288
1646	+	330	=	1976
604	+	715	=	1319
1209	+	594	=	1803
5	+	1278	=	1283
1827	+	1100	=	2927
1134	+	472	=	1606
293	+	1771	=	2064
240	+	1024	=	1264
1109	+	1980	=	3089
907	+	66	=	973
1193	+	1219	=	2412
1797	+	1191	=	2988
1195	+	1556	=	2751
1652	+	185	=	1837
1117	+	564	=	1681
116	+	625	=	741
665	+	1471	=	2136
1927	+	181	=	2108
257	+	1458	=	1715
1264	+	902	=	2166
460	+	1234	=	1694
876	+	1967	=	2843
1647	+	97	=	1744
654	+	424	=	1078
351	+	1112	=	1463
1808	+	495	=	2303
1266	+	513	=	1779
1308	+	108	=	1416
1748	+	285	=	2033
676	+	1159	=	1835
649	+	1030	=	1679
1907	+	1996	=	3903
1267	+	297	=	1564
1743	+	1561	=	3304
849	+	1366	=	2215
591	+	46	=	637
1779	+	1003	=	2782
147	+	972	=	1119
2024	+	1996	=	4020
1432	+	696	=	2128
284	+	824	=	1108
752	+	2003	=	2755
149	+	105	=	254
1084	+	1917	=	3001
76	+	1248	=	1324
1070	+	1506	=	2576
633	+	38	=	671
586	+	853	=	1439
1910	+	1880	=	3790
501	+	1243	=	1744
1400	+	958	=	2358
1408	+	1687	=	3095
1323	+	229	=	1552
1274	+	1264	=	2538
636	+	313	=	949
194	+	629	=	823
1767	+	413	=	2180
1386	+	52	=	1438
2019	+	970	=	2989
1062	+	1700	=	2762
577	+	950	=	1527
1797	+	661	=	2458
1398	+	136	=	1534
1236	+	825	=	2061
1943	+	2013	=	3956
1250	+	748	=	1998
423	+	1877	=	2300
276	+	173	=	449
1727	+	1433	=	3160
496	+	870	=	1366
1886	+	1560	=	3446
1060	+	1622	=	2682
756	+	1234	=	1990
1310	+	1965	=	3275
1245	+	1423	=	2668
1138	+	372	=	1510
1964	+	1585	=	3549
263	+	497	=	760
1526	+	81	=	1607
2015	+	279	=	2294
2012	+	1083	=	3095
441	+	1832	=	2273
1561	+	541	=	2102
465	+	248	=	713
1800	+	1113	=	2913
1457	+	768	=	2225
1507	+	1642	=	3149
1027	+	728	=	1755
657	+	1289	=	1946
1488	+	581	=	2069
1709	+	1421	=	3130
804	+	333	=	1137
450	+	1405	=	1855
775	+	1392	=	2167
259	+	393	=	652
861	+	757	=	1618
1169	+	656	=	1825
1045	+	1	=	1046
1986	+	1220	=	3206
881	+	1635	=	2516
1198	+	707	=	1905
1445	+	1561	=	3006
2007	+	847	=	2854
253	+	267	=	520
236	+	1102	=	1338
58	+	125	=	183
13	+	913	=	926
1238	+	1464	=	2702
1406	+	165	=	1571
2015	+	1684	=	3699
698	+	1491	=	2189
111	+	2000	=	2111
999	+	747	=	1746
1832	+	397	=	2229
833	+	179	=	1012
976	+	98	=	1074
371	+	1948	=	2319
1946	+	667	=	2613
1357	+	1318	=	2675
1514	+	207	=	1721
818	+	1832	=	2650
1572	+	1801	=	3373
1709	+	1727	=	3436
392	+	645	=	1037
132	+	1530	=	1662
1500	+	221	=	1721
466	+	1481	=	1947
1907	+	1757	=	3664
1825	+	313	=	2138
1515	+	1549	=	3064
1676	+	1908	=	3584
177	+	826	=	1003
405	+	1014	=	1419
905	+	1704	=	2609
1753	+	423	=	2176
1331	+	1023	=	2354
1572	+	499	=	2071
817	+	5	=	822
283	+	1331	=	1614
452	+	665	=	1117
675	+	1365	=	2040
282	+	1018	=	1300
718	+	1525	=	2243
1328	+	678	=	2006
543	+	1562	=	2105
1923	+	81	=	2004
900	+	358	=	1258
513	+	592	=	1105
1582	+	1619	=	3201
457	+	90	=	547
1103	+	850	=	1953
1568	+	1941	=	3509
1043	+	1567	=	2610
384	+	709	=	1093
1223	+	466	=	1689
1195	+	1421	=	2616
1982	+	1025	=	3007
1706	+	1270	=	2976
825	+	916	=	1741
1082	+	204	=	1286
20	+	1650	=	1670
1329	+	1400	=	2729
235	+	524	=	759
8	+	256	=	264
824	+	1393	=	2217
1317	+	1782	=	3099
1834	+	1422	=	3256
293	+	783	=	1076
1948	+	1613	=	3561
1078	+	603	=	1681
439	+	1501	=	1940
528	+	1619	=	2147
408	+	1844	=	2252
1677	+	1152	=	2829
1765	+	1455	=	3220
1945	+	1322	=	3267
935	+	737	=	1672
1512	+	1171	=	2683
1580	+	480	=	2060
1969	+	1147	=	3116
512	+	1510	=	2022
1968	+	1603	=	3571
12	+	963	=	975
906	+	1928	=	2834
632	+	609	=	1241
343	+	1194	=	1537
1715	+	670	=	2385
1897	+	1357	=	3254
643	+	950	=	1593
500	+	839	=	1339
1312	+	1151	=	2463
1412	+	442	=	1854
913	+	1120	=	2033
446	+	1722	=	2168
59	+	576	=	635
6	+	938	=	944
692	+	1481	=	2173
1264	+	1455	=	2719
774	+	1421	=	2195
495	+	1119	=	1614
840	+	526	=	1366
1140	+	879	=	2019
1297	+	642	=	1939
537	+	569	=	1106
838	+	1446	=	2284
1372	+	619	=	1991
792	+	724	=	1516
39	+	488	=	527
1405	+	289	=	1694
1107	+	1791	=	2898
79	+	1654	=	1733
54	+	1198	=	1252
1038	+	665	=	1703
5	+	1538	=	1543
231	+	126	=	357
1504	+	1886	=	3390
48	+	1869	=	1917
280	+	1429	=	1709
1710	+	252	=	1962
32	+	1645	=	1677
801	+	1577	=	2378
49	+	1468	=	1517
1078	+	1302	=	2380
1580	+	1030	=	2610
1741	+	158	=	1899
743	+	1888	=	2631
1054	+	76	=	1130
1393	+	905	=	2298
936	+	1967	=	2903
824	+	1668	=	2492
194	+	583	=	777
1467	+	218	=	1685
440	+	636	=	1076
1070	+	571	=	1641
646	+	892	=	1538
1733	+	1638	=	3371
992	+	336	=	1328
526	+	1249	=	1775
1223	+	36	=	1259
1294	+	1517	=	2811
1633	+	1952	=	3585
3	+	241	=	244
723	+	848	=	1571
1470	+	1321	=	2791
108	+	1688	=	1796
1797	+	703	=	2500
374	+	1975	=	2349
919	+	1391	=	2310
13	+	1749	=	1762
815	+	194	=	1009
1284	+	1826	=	3110
644	+	1936	=	2580
378	+	1806	=	2184
1904	+	1044	=	2948
159	+	1065	=	1224
89	+	1596	=	1685
119	+	66	=	185
1373	+	881	=	2254
1613	+	1600	=	3213
934	+	483	=	1417
771	+	86	=	857
229	+	1069	=	1298
496	+	1386	=	1882
439	+	433	=	872
1003	+	1652	=	2655
1650	+	1850	=	3500
615	+	381	=	996
1621	+	336	=	1957
1298	+	126	=	1424
713	+	89	=	802
103	+	1001	=	1104
694	+	920	=	1614
556	+	1882	=	2438
1262	+	628	=	1890
956	+	1682	=	2638
933	+	1894	=	2827
1549	+	732	=	2281
63	+	1928	=	1991
1258	+	1230	=	2488
380	+	761	=	1141
874	+	1685	=	2559
466	+	1644	=	2110
965	+	724	=	1689
1263	+	1329	=	2592
1132	+	465	=	1597
1926	+	1378	=	3304
1045	+	1677	=	2722
1684	+	573	=	2257
43	+	1456	=	1499
295	+	1386	=	1681
761	+	1811	=	2572
1680	+	92	=	1772
782	+	14	=	796
653	+	447	=	1100
1463	+	1898	=	3361
1	+	846	=	847
605	+	734	=	1339
258	+	1877	=	2135
552	+	51	=	603
1808	+	1356	=	3164
1443	+	751	=	2194
821	+	293	=	1114
939	+	1774	=	2713
894	+	187	=	1081
567	+	64	=	631
136	+	1463	=	1599
295	+	257	=	552
1748	+	1037	=	2785
1567	+	1937	=	3504
921	+	1188	=	2109
1837	+	124	=	1961
519	+	1394	=	1913
1651	+	938	=	2589
1536	+	1489	=	3025
1314	+	355	=	1669
1709	+	293	=	2002
1412	+	1243	=	2655
1497	+	382	=	1879
167	+	231	=	398
1248	+	632	=	1880
1347	+	1372	=	2719
232	+	1197	=	1429
1354	+	230	=	1584
705	+	944	=	1649
886	+	757	=	1643
216	+	487	=	703
7	+	2014	=	2021
56	+	1656	=	1712
143	+	1864	=	2007
610	+	2023	=	2633
218	+	1101	=	1319
907	+	438	=	1345
1476	+	1365	=	2841
622	+	540	=	1162
657	+	679	=	1336
1653	+	1965	=	3618
783	+	520	=	1303
1465	+	187	=	1652
426	+	1361	=	1787
1855	+	15	=	1870
1618	+	1896	=	3514
1228	+	293	=	1521
979	+	1817	=	2796
311	+	1202	=	1513
1960	+	826	=	2786
1028	+	432	=	1460
1513	+	1393	=	2906
2019	+	783	=	2802
1347	+	1072	=	2419
1707	+	157	=	1864
450	+	1712	=	2162
1922	+	410	=	2332
929	+	930	=	1859
1936	+	568	=	2504
811	+	1705	=	2516
940	+	814	=	1754
1865	+	581	=	2446
537	+	1013	=	1550
1841	+	630	=	2471
1334	+	244	=	1578
225	+	832	=	1057
663	+	1333	=	1996
639	+	485	=	1124
228	+	1836	=	2064
1253	+	1137	=	2390
818	+	109	=	927
114	+	1335	=	1449
735	+	1049	=	1784
1075	+	1676	=	2751
1211	+	2003	=	3214
1311	+	1551	=	2862
402	+	1960	=	2362
1605	+	896	=	2501
341	+	474	=	815
900	+	1258	=	2158
496	+	1181	=	1677
1122	+	773	=	1895
1050	+	394	=	1444
67	+	1711	=	1778
1337	+	1180	=	2517
1935	+	213	=	2148
1651	+	1212	=	2863
996	+	1200	=	2196
845	+	1113	=	1958
409	+	1030	=	1439
222	+	1435	=	1657
1503	+	965	=	2468
427	+	401	=	828
1371	+	1398	=	2769
1415	+	421	=	1836
112	+	85	=	197
921	+	1623	=	2544
148	+	1137	=	1285
919	+	575	=	1494
402	+	35	=	437
1817	+	932	=	2749
553	+	1464	=	2017
592	+	949	=	1541
1625	+	776	=	2401
1338	+	1096	=	2434
1933	+	825	=	2758
1075	+	895	=	1970
1038	+	1568	=	2606
1611	+	1866	=	3477
1416	+	578	=	1994
337	+	1392	=	1729
765	+	92	=	857
1044	+	1987	=	3031
169	+	1712	=	1881
212	+	1513	=	1725
1163	+	1403	=	2566
339	+	1780	=	2119
509	+	1721	=	2230
1463	+	1460	=	2923
1698	+	1089	=	2787
370	+	1017	=	1387
774	+	210	=	984
1616	+	945	=	2561
87	+	1751	=	1838
380	+	508	=	888
256	+	783	=	1039
1303	+	21	=	1324
935	+	393	=	1328
1636	+	899	=	2535
216	+	1753	=	1969
660	+	861	=	1521
924	+	102	=	1026
858	+	369	=	1227
753	+	1259	=	2012
1821	+	2014	=	3835
222	+	1811	=	2033
149	+	577	=	726
1584	+	1753	=	3337
99	+	649	=	748
1141	+	1299	=	2440
1089	+	764	=	1853
837	+	741	=	1578
174	+	1160	=	1334
1951	+	30	=	1981
688	+	529	=	1217
1328	+	490	=	1818
1747	+	483	=	2230
515	+	620	=	1135
1067	+	1981	=	3048
205	+	511	=	716
1389	+	1799	=	3188
8	+	1611	=	1619
991	+	1043	=	2034
229	+	871	=	1100
1933	+	751	=	2684
2010	+	870	=	2880
215	+	695	=	910
220	+	1987	=	2207
444	+	774	=	1218
643	+	36	=	679
411	+	631	=	1042
1101	+	1222	=	2323
36	+	1964	=	2000
1988	+	1748	=	3736
928	+	1075	=	2003
247	+	1326	=	1573
1031	+	1239	=	2270
1622	+	1169	=	2791
1854	+	560	=	2414
2023	+	1719	=	3742
686	+	1942	=	2628
1680	+	41	=	1721
1464	+	454	=	1918
1500	+	1511	=	3011
1312	+	1021	=	2333
145	+	1797	=	1942
1862	+	421	=	2283
29	+	1561	=	1590
365	+	1620	=	1985
904	+	1898	=	2802
1431	+	1116	=	2547
104	+	433	=	537
501	+	246	=	747
1528	+	502	=	2030
732	+	1254	=	1986
819	+	1352	=	2171
1211	+	361	=	1572
417	+	203	=	620
534	+	1130	=	1664
28	+	2007	=	2035
274	+	1657	=	1931
1159	+	565	=	1724
1342	+	1631	=	2973
237	+	476	=	713
734	+	1800	=	2534
771	+	949	=	1720
1934	+	29	=	1963
481	+	1506	=	1987
1451	+	74	=	1525
78	+	1885	=	1963
906	+	82	=	988
1067	+	1618	=	2685
1686	+	1912	=	3598
1280	+	1443	=	2723
1364	+	1030	=	2394
869	+	1494	=	2363
790	+	782	=	1572
2006	+	1151	=	3157
1980	+	647	=	2627
40	+	469	=	509
768	+	1511	=	2279
563	+	844	=	1407
601	+	528	=	1129
1570	+	426	=	1996
741	+	254	=	995
1640	+	1144	=	2784
817	+	1123	=	1940
703	+	1086	=	1789
907	+	1947	=	2854
372	+	128	=	500
370	+	1712	=	2082
1162	+	1842	=	3004
608	+	580	=	1188
522	+	745	=	1267
794	+	1529	=	2323
1567	+	1157	=	2724
987	+	1493	=	2480
883	+	52	=	935
1170	+	723	=	1893
380	+	1315	=	1695
942	+	1897	=	2839
212	+	111	=	323
990	+	1168	=	2158
598	+	402	=	1000
1051	+	1293	=	2344
767	+	702	=	1469
1537	+	746	=	2283
1890	+	1720	=	3610
1465	+	1009	=	2474
298	+	97	=	395
1575	+	1317	=	2892
1940	+	1583	=	3523
396	+	459	=	855
110	+	1592	=	1702
1135	+	54	=	1189
714	+	298	=	1012
974	+	64	=	1038
627	+	647	=	1274
1667	+	1729	=	3396
1936	+	477	=	2413
1393	+	3	=	1396
900	+	1408	=	2308
956	+	1090	=	2046
1355	+	20	=	1375
1550	+	479	=	2029
1802	+	1248	=	3050
1030	+	270	=	1300
634	+	384	=	1018
1300	+	1571	=	2871
1069	+	312	=	1381
13	+	1277	=	1290
1240	+	437	=	1677
621	+	927	=	1548
1589	+	939	=	2528
1527	+	566	=	2093
1850	+	1050	=	2900
805	+	350	=	1155
550	+	583	=	1133
1478	+	173	=	1651
1591	+	531	=	2122
878	+	794	=	1672
939	+	1139	=	2078
73	+	694	=	767
1490	+	1431	=	2921
1681	+	4	=	1685
1082	+	1868	=	2950
1936	+	1445	=	3381
1382	+	1518	=	2900
517	+	689	=	1206
471	+	531	=	1002
1823	+	282	=	2105
124	+	574	=	698
1848	+	382	=	2230
1606	+	809	=	2415
691	+	2024	=	2715
1076	+	1015	=	2091
65	+	1169	=	1234
1171	+	424	=	1595
1377	+	1514	=	2891
186	+	1025	=	1211
1854	+	351	=	2205
1841	+	1854	=	3695
630	+	557	=	1187
450	+	1810	=	2260
1216	+	950	=	2166
2003	+	109	=	2112
1223	+	1244	=	2467
1876	+	59	=	1935
1320	+	1242	=	2562
195	+	1902	=	2097
868	+	912	=	1780
297	+	1653	=	1950
1555	+	1026	=	2581
293	+	1124	=	1417
1812	+	815	=	2627
1241	+	805	=	2046
102	+	10	=	112
264	+	850	=	1114
1296	+	1079	=	2375
328	+	1967	=	2295
381	+	1316	=	1697
1083	+	98	=	1181
1574	+	1506	=	3080
1391	+	1346	=	2737
1148	+	2005	=	3153
1815	+	695	=	2510
1783	+	1788	=	3571
309	+	670	=	979
1582	+	318	=	1900
816	+	902	=	1718
413	+	26	=	439
1925	+	1895	=	3820
1824	+	1438	=	3262
713	+	1904	=	2617
203	+	1566	=	1769
1083	+	964	=	2047
296	+	1054	=	1350
1979	+	1655	=	3634
1334	+	856	=	2190
1402	+	1866	=	3268
423	+	693	=	1116
1654	+	1312	=	2966
1706	+	1934	=	3640
1639	+	760	=	2399
1319	+	123	=	1442
535	+	1291	=	1826
1017	+	1924	=	2941
652	+	1862	=	2514
1643	+	1881	=	3524
457	+	376	=	833
1944	+	511	=	2455
462	+	1809	=	2271
912	+	1364	=	2276
1791	+	604	=	2395
811	+	1834	=	2645
1007	+	588	=	1595
1550	+	383	=	1933
56	+	1450	=	1506
1732	+	651	=	2383
302	+	1436	=	1738
1555	+	418	=	1973
1668	+	211	=	1879
57	+	1071	=	1128
1302	+	1129	=	2431
307	+	1375	=	1682
1220	+	430	=	1650
1843	+	577	=	2420
1057	+	986	=	2043
492	+	1141	=	1633
1808	+	1815	=	3623
330	+	1290	=	1620
1680	+	1238	=	2918
688	+	501	=	1189
821	+	752	=	1573
349	+	929	=	1278
1056	+	275	=	1331
1427	+	1870	=	3297
358	+	27	=	385
